id,type,title,director,cast,genres,overview,vote_average,vote_count
s6787,Movie,The Promise,Terry George,"['Oscar Isaac, Charlotte Le Bon, Christian Bale, Daniel Giménez Cacho, Shohreh Aghdashloo, Marwan Kenzari, Angela Sarafyan, Rade Serbedzija, Tom Hollander, Igal Naor, Numan Acar, Milene Mayer, Jean Reno, James Cromwell']",['Dramas'],"As the Ottoman Empire enters WWI, a love triangle involving an Armenian medical student, an artist and an American journalist takes a harrowing turn.",5.0,29
s6789,TV Show,The Protector,,"['Çağatay Ulusoy, Ayça Ayşin Turan, Hazar Ergüçlü, Okan Yalabık, Mehmet Kurtuluş, Yurdaer Okur']","['International TV Shows, Romantic TV Shows, TV Action & Adventure']","Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy.",6.8,167
s6791,Movie,The Pursuit of Happyness,Gabriele Muccino,"['Will Smith, Jaden Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer']",['Dramas'],"When Chris and his son are evicted, they face trying times as a desperate Chris accepts an unpaid internship at a stock brokerage firm.",7.7,2525
s6794,Movie,The Queen,Frank Simon,[nan],"['Cult Movies, Documentaries, LGBTQ Movies']","From wartime drafts to evening gowns, this candid time capsule documents a 1967 beauty pageant that offers an inside look at competitive drag.",6.8,338
s6801,Movie,The Rainmaker,Francis Ford Coppola,"['Matt Damon, Danny DeVito, Claire Danes, Jon Voight, Mary Kay Place, Dean Stockwell, Teresa Wright, Virginia Madsen, Mickey Rourke, Andrew Shue']","['Dramas, Thrillers']",A young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company.,6.7,235
s6820,Movie,The Ridiculous 6,Frank Coraci,"['Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner, Rob Schneider, Luke Wilson, Will Forte, Steve Zahn, Harvey Keitel, Nick Nolte, Jon Lovitz, Whitney Cummings, David Spade, Danny Trejo, Nick Swardson, Blake Shelton, Vanilla Ice, Julia Jones, Saginaw Grant, Lavell Crawford, Steve Buscemi']","['Action & Adventure, Comedies']","When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had.",4.9,388
s6829,Movie,The River Wild,Curtis Hanson,"['Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello, John C. Reilly, Benjamin Bratt, Elizabeth Hoffman, William Lucking, Diane Delano']",['Action & Adventure'],"A turbulent vacation turns deadly when a fugitive and his crew kidnap a river rafting guide and her family, forcing them down the dangerous river.",6.1,210
s6834,Movie,The Roommate,Christian E. Christiansen,"['Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka, Danneel Ackles, Frances Fisher, Tomas Arana, Billy Zane, Nina Dobrev, Matt Lanter, Kat Graham']",['Thrillers'],"While acclimating to campus life, college freshman Sara begins to realize that her new roommate, Rebecca, is becoming obsessed with her.",5.3,224
s6840,Movie,The Rugrats Movie,"Igor Kovalyov, Norton Virgien","['Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade']","['Children & Family Movies, Comedies']","When his baby brother Dil is born, Tommy Pickles and his pals decide that he's too much responsibility and try to return him to the hospital.",5.7,147
s6842,Movie,The Runaways,Floria Sigismondi,"[""Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve, Scout Taylor-Compton, Alia Shawkat, Riley Keough, Johnny Lewis, Tatum O'Neal, Brett Cullen, Hannah Marks""]","['Dramas, Independent Movies, Music & Musicals']","This biopic charts the rise of the rebellious California girls who formed the 1970s rock group the Runaways, paving the way for future girl musicians.",6.3,254
s6847,Movie,The Saint,Ernie Barbarash,"['Adam Rayner, Eliza Dushku, Ian Ogilvy, James Remar, Roger Moore, Enrique Murciano, Thomas Kretschmann, Beatrice Rosen, Greg Grunberg, Yani Gellman']",['Action & Adventure'],"Master thief Simon Templar – also known as the Saint – is hired by a wealthy banker to find his kidnapped daughter, but not all is as it seems.",5.9,302
s6852,Movie,The Score,Frank Oz,"['Robert De Niro, Edward Norton, Marlon Brando, Angela Bassett, Gary Farmer, Paul Soles, Jamie Harrold, Serge Houde']","['Dramas, Thrillers']","Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House.",6.7,423
s6856,Movie,The Secret,"Raffi Ahmad, Arie Azis","['Nagita Slavina, Raffi Ahmad, Marshanda, Roy Marten, Kanaya Gleadys, Kartika Putri, Tyas Mirasih, Wika Salim']","['Horror Movies, International Movies']","Learning that her father has married a woman her own age, Kanaya leaves home, only to get into an accident that lands her in a haunted hospital.",0.0,0
s6870,Movie,The Signal,"William Eubank, Will Eubank","['Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet']","['Sci-Fi & Fantasy, Thrillers']","During their drive across the country, college pals Nick and Jonah – accompanied by Nick's girlfriend – run into major trouble in the Nevada desert.",5.8,631
s6881,Movie,The Smurfs,Raja Gosnell,"['Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofía Vergara, Tim Gunn, Jonathan Winters, Katy Perry, Alan Cumming, Fred Armisen, George Lopez, Anton Yelchin, Kenan Thompson, Jeff Foxworthy, John Oliver, Wolfgang Puck, B.J. Novak, Paul Reubens']","['Children & Family Movies, Comedies']","When evil Gargamel tries to capture them, the Smurfs flee their woodland home, pass through a magic portal and find themselves stranded in New York.",5.5,1179
s6882,Movie,The Smurfs 2,Raja Gosnell,"['Neil Patrick Harris, Brendan Gleeson, Jayma Mays, Hank Azaria, Katy Perry, Christina Ricci, Jonathan Winters, J.B. Smoove, George Lopez, Anton Yelchin, Fred Armisen, Jacob Tremblay, Alan Cumming']","['Children & Family Movies, Comedies']","Evil magician Gargamel continues his quest to tap the power of the Smurfs, creating a pair of his own ""Smurf-alikes"" called the Naughties.",5.5,695
s6885,Movie,The Social Network,David Fincher,"['Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Armie Hammer, Max Minghella, Josh Pence, Brenda Song, Rashida Jones, John Getz, David Selby']",['Dramas'],Director David Fincher's biographical drama chronicles the meteoric rise of Facebook CEO Mark Zuckerberg from Harvard sophomore to Internet superstar.,7.1,3391
s6891,Movie,The Spectacular Now,James Ponsoldt,"['Miles Teller, Shailene Woodley, Brie Larson, Jennifer Jason Leigh, Mary Elizabeth Winstead, Kyle Chandler, Dayo Okeniyi, Bob Odenkirk, Andre Royo, Masam Holden']","['Dramas, Independent Movies, Romantic Movies']","Classmates Aimee and Sutter form an unlikely friendship, and after helping Aimee raise her social confidence, Sutter begins falling for his creation.",6.8,1048
s6893,Movie,The Spiderwick Chronicles,Mark Waters,"['Freddie Highmore, Mary-Louise Parker, Sarah Bolger, Joan Plowright, David Strathairn, Nick Nolte, Seth Rogen, Andrew McCarthy, Martin Short']",['Children & Family Movies'],"When city-raised twins move to a tumbledown country mansion, it's quite an adjustment – especially after they uncover a magical fantasy world.",6.3,572
s6897,Movie,The Spy Next Door,Brian Levant,"['Jackie Chan, Amber Valletta, George Lopez, Billy Ray Cyrus, Magnús Scheving, Madeline Carroll, Will Shadley, Alina Foley, Katherine Boecher, Mia Stallard, Lucas Till']","['Action & Adventure, Children & Family Movies, Comedies']","While babysitting, an undercover agent is thrust back into the world of top-secret adventure when one his young charges downloads a classified file.",5.5,345
s6899,Movie,The Square,Jehane Noujaim,"['Ahmed Hassan, Khalid Abdalla, Magdy Ashour, Ramy Essam, Bothaina Kamel, Dina Abdullah, Aida Elkashef, Ragia Omran, Pierre Seyoufr, Dina Amer, Sherif Boray, Khaled Nagy, Salma Saied, Ahmed Saleh, Alaa Seif']","['Documentaries, International Movies']","This Emmy-winning, street-level view of the 2011 Egyptian Revolution captures the astonishing uprising that led to the collapse of two governments.",7.8,55
s6900,Movie,The Squid and the Whale,Noah Baumbach,"['Jeff Daniels, Laura Linney, Jesse Eisenberg, Owen Kline, William Baldwin, Halley Feiffer, Anna Paquin, Ken Leung, David Benger, Adam Rose']","['Comedies, Dramas, Independent Movies']",This insightful drama looks at the crumbling marriage between a self-centered novelist – whose career is waning – and his up-and-coming writer wife.,6.9,226
s6921,Movie,The Talented Mr. Ripley,Anthony Minghella,"['Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett, Philip Seymour Hoffman, Jack Davenport, James Rebhorn, Sergio Rubini, Philip Baker Hall, Celia Weston']","['Dramas, Thrillers']","A charming sociopath maneuvers into the lush life of a young heir. But as he embraces the posh lifestyle, he'll stop at nothing to hold onto it.",7.0,767
s6923,TV Show,The Terminal,,"['Mohammad Mansour, Bouthayna Al Raesi, Bassima Hamada, Ahlaam Muhammed, Shaimaa Ali, Foaz Al -Shatti, Abdullah Bahman, Abdulmohsen Al-Qaffas, Mohammed Al Dosari']","['International TV Shows, TV Dramas']","Social pressure, a complicated past and a clash of values beset the life of a businessman and his family.",7.0,1910
s6925,Movie,The Theory of Everything,James Marsh,"['Emily Watson, Charlie Cox, Felicity Jones, Maxine Peake, Harry Lloyd, Eddie Redmayne, David Thewlis, Simon McBurney']","['Dramas, Romantic Movies']","As his esteem grows in the world of physics, Stephen Hawking's body is ravaged by ALS, forcing his increasing dependence on his devoted wife, Jane.",7.8,3311
s6931,Movie,The Time Machine,Simon Wells,"['Guy Pearce, Samantha Mumba, Jeremy Irons, Mark Addy, Sienna Guillory, Phyllida Law, Alan Young, Omero Mumba, Yancey Arias, Orlando Jones']","['Action & Adventure, Sci-Fi & Fantasy']","Based on the H.G. Wells classic, this adventure follows a scientist and inventor who's determined to prove to doubters that time travel is possible.",5.8,631
s6932,Movie,The Time Traveler's Wife,Robert Schwentke,"['Rachel McAdams, Eric Bana, Arliss Howard, Ron Livingston, Stephen Tobolowsky, Michelle Nolden, Jane McLean, Hailey McCann, Tatum McCann, Brooklynn Proulx, Alex Ferris']","['Dramas, Romantic Movies, Sci-Fi & Fantasy']","Due to a genetic disorder, handsome librarian Henry involuntarily zips through time, appearing at various moments in the life of his true love.",6.7,798
s6934,Movie,The Tourist,Florian Henckel von Donnersmarck,"['Angelina Jolie, Johnny Depp, Paul Bettany, Timothy Dalton, Steven Berkoff, Rufus Sewell, Christian De Sica, Alessio Boni, Daniele Pecci, Giovanni Guidelli']","['Action & Adventure, Romantic Movies']",An American tourist seeking solace for his shattered heart instead finds it in danger again after encountering a beautiful Interpol agent.,6.0,1699
s6952,Movie,The Tuxedo,Kevin Donovan,"['Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar, Ritchie Coster, Peter Stormare, Mia Cottet, Romany Malco, Daniel Kash']","['Action & Adventure, Comedies']","After a government spy is hospitalized, New York City cab driver Jimmy unwillingly takes over the spy's role – with the aid of a computerized tuxedo.",5.3,483
s6957,Movie,The Ugly Truth,Robert Luketic,"['Katherine Heigl, Gerard Butler, Eric Winter, John Michael Higgins, Bree Turner, Nick Searcy, Kevin Connolly, Cheryl Hines, Bonnie Somerville, Yvette Nicole Brown, Nate Corddry, Noah Matthews']","['Comedies, Romantic Movies']","A chauvinistic morning-show commentator tries to prove the relationship theories he espouses on a segment called ""The Ugly Truth.""",6.4,972
s6977,Movie,The Vatican Tapes,Mark Neveldine,"['Olivia Taylor Dudley, Michael Peña, Dougray Scott, Djimon Hounsou, Peter Andersson, Kathleen Robertson, John Patrick Amedori, Michael Paré, Alex Sparrow, Cas Anvar']","['Horror Movies, Thrillers']",A young woman hospitalized for an infected wound becomes possessed by a satanic force that will take a priest and two Vatican exorcists to defeat.,4.6,243
s6983,Movie,The Visit,Oyefunke Fayoyin,"['Nse Ikpe-Etim, Femi Jacobs, Blossom Chukwujekwu, Bayray McNwizu']","['Dramas, Independent Movies, International Movies']","The lives of uptight, conservative Chidi and Eugenia are thrown into disarray when a loudmouthed, hard-partying new couple moves in next door.",6.0,1360
s6989,Movie,The Water Diviner,Russell Crowe,"[""Russell Crowe, Olga Kurylenko, Yılmaz Erdoğan, Cem Yılmaz, Jai Courtney, Ryan Corr, James Fraser, Ben O'Toole, Steve Bastoni, Salih Kalyon""]","['Dramas, International Movies']","Years after the presumed death of his three sons in battle, a grieving farmer journeys to Turkey to find them and return them to their homeland.",6.8,431
s6991,Movie,The Waterboy,Frank Coraci,"['Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting']","['Comedies, Sports Movies']",A water boy for a college football team has a rage that makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,5.9,512
s7004,Movie,The Witch,Robert Eggers,"['Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw, Ellie Grainger, Lucas Dawson, Bathsheba Garnett, Sarah Stephens, Julian Richings, Wahab Chaudhry']","['Horror Movies, Independent Movies']","Believing that a witch has cursed their family, pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.",6.3,1434
s7016,Movie,The World Is Not Enough,Michael Apted,"['Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta']",['Action & Adventure'],"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",6.0,862
s7028,Movie,The Young Messiah,Cyrus Nowrasteh,"['Adam Greaves-Neal, Sara Lazzaro, Vincent Walsh, Sean Bean, Jonathan Bailey, Agni Scott']","['Dramas, Faith & Spirituality']","Tormented by a demon and on the run from a Roman centurion, a 7-year-old Jesus and his parents, Mary and Joseph, flee Egypt for Nazareth.",6.4,30
s7039,Movie,There Will Be Blood,Paul Thomas Anderson,"[""Daniel Day-Lewis, Paul Dano, Kevin J. O'Connor, Ciarán Hinds, Dillon Freasier, Sydney McCallister, David Willis, David Warshofsky, Colton Woodward, Russell Harvard""]","['Dramas, Independent Movies']","An ambitious prospector strikes it rich and turns a simple village into a boomtown, stoking the ire of a charismatic young preacher.",7.9,1537
s7064,Movie,Three,Johnnie To,"['Louis Koo, Zhao Wei, Wallace Chung, Lam Suet, Lo Hoi-pang, Eddie Cheung, Timmy Hung, Michael Tse, Raymond Wong Ho-Yin']","['Action & Adventure, International Movies']","A master criminal engineers his own shooting during a police raid, then refuses treatment while awaiting rescue in a tense standoff at a hospital.",6.3,31
s7101,TV Show,Timeline,,"['Santiwithi Phrombut, Jamorn Kijsawapak, Orrawan Phuakthaisong']","['Crime TV Shows, Docuseries, International TV Shows']","Firsthand accounts, re-enactments and computer-generated graphics retell in detail Thailand's biggest news stories from the past.",5.4,318
s7143,Movie,Tomorrow Never Dies,Roger Spottiswoode,"['Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli']",['Action & Adventure'],"Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.",6.0,925
s7163,Movie,Total Recall,Paul Verhoeven,"['Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone, Michael Ironside, Ronny Cox, Marshall Bell, Michael Champion, Mel Johnson Jr., Roy Brocksmith, Rosemary Dunsmore']","['Action & Adventure, Sci-Fi & Fantasy']","After getting a memory implant, working stiff Douglas Quaid discovers he might actually be a secret agent embroiled in a violent insurrection on Mars.",7.1,1710
s7183,Movie,Trainspotting,Danny Boyle,"['Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson']","['Comedies, Cult Movies, Dramas']","Renton and his mates cope with the gritty realities of heroin addiction. But when Renton gets clean, he can't get away from his friends' nasty habits.",7.8,2655
